NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,40,Mil Reais,804,2206951,Novo Santo Antônio - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6775,2207009,Oeiras - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6775,2207009,Oeiras - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207009,Oeiras - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207009,Oeiras - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,4322,2207009,Oeiras - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,820,2207108,Olho D'Água do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,785,2207108,Olho D'Água do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207108,Olho D'Água do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207108,Olho D'Água do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,4526,2207108,Olho D'Água do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2797,2207207,Padre Marcos - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1682,2207207,Padre Marcos - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207207,Padre Marcos - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207207,Padre Marcos - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,2975,2207207,Padre Marcos - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1331,2207306,Paes Landim - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1331,2207306,Paes Landim - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207306,Paes Landim - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207306,Paes Landim - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,963,2207306,Paes Landim - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1761,2207355,Pajeú do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1761,2207355,Pajeú do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207355,Pajeú do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207355,Pajeú do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,52525,2207355,Pajeú do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,22855,2207405,Palmeira do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,22855,2207405,Palmeira do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207405,Palmeira do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207405,Palmeira do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,172004,2207405,Palmeira do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6110,2207504,Palmeirais - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6110,2207504,Palmeirais - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207504,Palmeirais - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207504,Palmeirais - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,13727,2207504,Palmeirais - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3391,2207553,Paquetá - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3391,2207553,Paquetá - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207553,Paquetá - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207553,Paquetá - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,3217,2207553,Paquetá - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2302,2207603,Parnaguá - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2302,2207603,Parnaguá - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207603,Parnaguá - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207603,Parnaguá - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,8149,2207603,Parnaguá - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1399,2207702,Parnaíba - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1399,2207702,Parnaíba - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207702,Parnaíba - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207702,Parnaíba - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,17707,2207702,Parnaíba - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,562,2207751,Passagem Franca do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,562,2207751,Passagem Franca do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207751,Passagem Franca do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207751,Passagem Franca do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,3563,2207751,Passagem Franca do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1629,2207777,Patos do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,717,2207777,Patos do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207777,Patos do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207777,Patos do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1422,2207777,Patos do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,654,2207793,Pau D'Arco do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,654,2207793,Pau D'Arco do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207793,Pau D'Arco do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207793,Pau D'Arco do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1900,2207793,Pau D'Arco do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1571,2207801,Paulistana - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,987,2207801,Paulistana - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207801,Paulistana - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207801,Paulistana - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1188,2207801,Paulistana - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1629,2207850,Pavussu - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1629,2207850,Pavussu - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207850,Pavussu - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207850,Pavussu - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1956,2207850,Pavussu - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,4242,2207900,Pedro II - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,4242,2207900,Pedro II - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207900,Pedro II - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207900,Pedro II - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,4625,2207900,Pedro II - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,863,2207934,Pedro Laurentino - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,863,2207934,Pedro Laurentino - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207934,Pedro Laurentino - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207934,Pedro Laurentino - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,543,2207934,Pedro Laurentino - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1925,2207959,Nova Santa Rita - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1925,2207959,Nova Santa Rita - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2207959,Nova Santa Rita - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2207959,Nova Santa Rita - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,857,2207959,Nova Santa Rita - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,4747,2208007,Picos - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,4747,2208007,Picos - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208007,Picos - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208007,Picos - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,8652,2208007,Picos - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,5025,2208106,Pimenteiras - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,5025,2208106,Pimenteiras - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208106,Pimenteiras - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208106,Pimenteiras - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,3625,2208106,Pimenteiras - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,41060,2208205,Pio IX - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,41060,2208205,Pio IX - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208205,Pio IX - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208205,Pio IX - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,31803,2208205,Pio IX - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6507,2208304,Piracuruca - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6507,2208304,Piracuruca - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208304,Piracuruca - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208304,Piracuruca - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,14870,2208304,Piracuruca - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3684,2208403,Piripiri - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3684,2208403,Piripiri - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208403,Piripiri - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208403,Piripiri - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,6374,2208403,Piripiri - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,687,2208502,Porto - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,687,2208502,Porto - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208502,Porto - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208502,Porto - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,2077,2208502,Porto - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2428,2208551,Porto Alegre do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2428,2208551,Porto Alegre do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208551,Porto Alegre do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208551,Porto Alegre do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,13731,2208551,Porto Alegre do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,141,2208601,Prata do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,141,2208601,Prata do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208601,Prata do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208601,Prata do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,365,2208601,Prata do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2216,2208650,Queimada Nova - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,756,2208650,Queimada Nova - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208650,Queimada Nova - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208650,Queimada Nova - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,534,2208650,Queimada Nova - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2788,2208700,Redenção do Gurguéia - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2788,2208700,Redenção do Gurguéia - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208700,Redenção do Gurguéia - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208700,Redenção do Gurguéia - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,20513,2208700,Redenção do Gurguéia - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,21808,2208809,Regeneração - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,21808,2208809,Regeneração - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208809,Regeneração - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208809,Regeneração - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,173710,2208809,Regeneração - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,551,2208858,Riacho Frio - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,551,2208858,Riacho Frio - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208858,Riacho Frio - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208858,Riacho Frio - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,668,2208858,Riacho Frio - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,643,2208874,Ribeira do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,643,2208874,Ribeira do Piauí - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208874,Ribeira do Piauí - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208874,Ribeira do Piauí - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,638,2208874,Ribeira do Piauí - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,135839,2208908,Ribeiro Gonçalves - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,135839,2208908,Ribeiro Gonçalves - PI,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2208908,Ribeiro Gonçalves - PI,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,2208908,Ribeiro Gonçalves - PI,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1172947,2208908,Ribeiro Gonçalves - PI,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1112,2209005,Rio Grande do Piauí - PI,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1112,2209005,Rio Grande do Piauí - PI,2023,2023,216,Área colhida,0,Total
